event_id,fight_id,fighter,w,str,td,sub,pass,weight_class,win_by,method,round,time,date,location,attendance,event_name,url
510,5522,Jake Matthews,W,33,4,0,3,Welterweight,U-DEC,,3,5:00,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/3bd20b66b585d621
510,5522,Emil Meek,L,50,0,0,0,Welterweight,U-DEC,,3,5:00,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/3bd20b66b585d621
510,5521,Kenan Song,W,17,0,0,0,Welterweight,KO/TKO,Punch,1,2:20,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/03c2707563915d7d
510,5521,Callan Potter,L,7,1,0,1,Welterweight,KO/TKO,Punch,1,2:20,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/03c2707563915d7d
510,5520,Kai Kara-France,W,78,0,0,0,Flyweight,U-DEC,,3,5:00,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/ecc23234e820458d
510,5520,Tyson Nam,L,50,0,0,0,Flyweight,U-DEC,,3,5:00,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/ecc23234e820458d
510,5519,Angela Hill,W,48,1,1,1,Women's Strawweight,U-DEC,,3,5:00,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/af5b940f2c686524
510,5519,Loma Lookboonmee,L,53,1,0,0,Women's Strawweight,U-DEC,,3,5:00,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/af5b940f2c686524
510,5518,Priscila Cachoeira,W,8,0,0,0,Women's Flyweight,KO/TKO,Punch,1,0:40,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/102fb91414fd24ab
510,5518,Shana Dobson,L,5,0,0,0,Women's Flyweight,KO/TKO,Punch,1,0:40,"February 22, 2020","Auckland, New Zealand","10,025",UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/fight-details/102fb91414fd24ab
509,5517,Jan Blachowicz,W,13,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:08,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/801b3f24c670f19a
509,5517,Corey Anderson,L,11,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:08,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/801b3f24c670f19a
509,5516,Diego Sanchez,W,25,0,0,0,Welterweight,DQ,,3,3:09,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/a02ffaf1fe462d28
509,5516,Michel Pereira,L,53,2,0,0,Welterweight,DQ,,3,3:09,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/a02ffaf1fe462d28
509,5515,Montana De La Rosa,W,27,1,1,6,Women's Flyweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/96919cf8d3e988ff
509,5515,Mara Romero Borella,L,23,1,0,0,Women's Flyweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/96919cf8d3e988ff
509,5514,Brok Weaver,W,5,0,1,0,Lightweight,DQ,,1,4:02,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/9d98e1c0d62213cf
509,5514,Kazula Vargas,L,15,1,0,0,Lightweight,DQ,,1,4:02,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/9d98e1c0d62213cf
509,5513,Ray Borg,W,35,10,0,6,Flyweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/b41e3be867afd6fa
509,5513,Rogerio Bontorin,L,9,0,0,0,Flyweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/b41e3be867afd6fa
509,5512,Lando Vannata,W,99,0,0,0,Lightweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/eab100e978c730c5
509,5512,Yancy Medeiros,L,68,0,0,0,Lightweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/eab100e978c730c5
509,5511,Daniel Rodriguez,W,49,0,1,0,Welterweight,SUB,Guillotine Choke,2,3:37,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/2dc48a745d6c662b
509,5511,Tim Means,L,41,1,0,0,Welterweight,SUB,Guillotine Choke,2,3:37,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/2dc48a745d6c662b
509,5510,John Dodson,W,39,0,0,0,Bantamweight,KO/TKO,Punch,3,0:16,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/08426f06239d903c
509,5510,Nathaniel Wood,L,46,1,0,0,Bantamweight,KO/TKO,Punch,3,0:16,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/08426f06239d903c
509,5509,Scott Holtzman,W,88,1,0,1,Lightweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/f3e2038bfb9b5d9d
509,5509,Jim Miller,L,58,0,0,0,Lightweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/f3e2038bfb9b5d9d
509,5508,Devin Clark,W,39,3,0,3,Light Heavyweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/94c0819fde11364d
509,5508,Dequan Townsend,L,6,0,0,0,Light Heavyweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/94c0819fde11364d
509,5507,Merab Dvalishvili,W,63,12,0,3,Bantamweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/51218519be104794
509,5507,Casey Kenney,L,45,0,0,0,Bantamweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/51218519be104794
509,5506,Macy Chiasson,W,86,3,0,4,Women's Bantamweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/d629aa5eb31a1e38
509,5506,Shanna Young,L,40,0,0,1,Women's Bantamweight,U-DEC,,3,5:00,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/d629aa5eb31a1e38
509,5505,Raulian Paiva,W,54,0,0,0,Flyweight,KO/TKO,Punch,2,4:42,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/8725dc88f2e0a6f3
509,5505,Mark De La Rosa,L,45,0,0,0,Flyweight,KO/TKO,Punch,2,4:42,"February 15, 2020","Rio Rancho, New Mexico, USA","6,449",UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/fight-details/8725dc88f2e0a6f3
508,5504,Jon Jones,W,104,2,0,0,Light Heavyweight,U-DEC,,5,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/fae99a4089f8abb0
508,5504,Dominick Reyes,L,116,0,0,0,Light Heavyweight,U-DEC,,5,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/fae99a4089f8abb0
508,5503,Valentina Shevchenko,W,40,3,0,2,Women's Flyweight,KO/TKO,Punches,3,1:03,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/05cceae674c81b86
508,5503,Katlyn Chookagian,L,17,0,0,0,Women's Flyweight,KO/TKO,Punches,3,1:03,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/05cceae674c81b86
508,5502,Justin Tafa,W,10,0,0,0,Heavyweight,KO/TKO,Punch,1,1:59,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/57961c6adebfb13d
508,5502,Juan Adams,L,7,0,0,0,Heavyweight,KO/TKO,Punch,1,1:59,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/57961c6adebfb13d
508,5501,Dan Ige,W,43,1,0,1,Featherweight,S-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/be822403f364fff3
508,5501,Mirsad Bektic,L,17,3,1,6,Featherweight,S-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/be822403f364fff3
508,5500,Derrick Lewis,W,20,0,0,0,Heavyweight,U-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/cefb47bcc04f540e
508,5500,Ilir Latifi,L,5,3,0,2,Heavyweight,U-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/cefb47bcc04f540e
508,5499,Trevin Giles,W,71,0,1,3,Middleweight,S-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/11f7bac5037a184c
508,5499,James Krause,L,44,1,4,1,Middleweight,S-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/11f7bac5037a184c
508,5498,Lauren Murphy,W,80,2,0,1,Women's Flyweight,S-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/cb56e868deaddac4
508,5498,Andrea Lee,L,104,0,1,0,Women's Flyweight,S-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/cb56e868deaddac4
508,5497,Khaos Williams,W,10,0,0,0,Welterweight,KO/TKO,Punch,1,0:27,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/ed499508be1e5532
508,5497,Alex Morono,L,1,0,0,0,Welterweight,KO/TKO,Punch,1,0:27,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/ed499508be1e5532
508,5496,Mario Bautista,W,18,0,0,0,Bantamweight,KO/TKO,Flying Knee,2,1:41,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/d3f44fedc561d2d5
508,5496,Miles Johns,L,13,0,0,0,Bantamweight,KO/TKO,Flying Knee,2,1:41,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/d3f44fedc561d2d5
508,5495,Domingo Pilarte,W,1,0,0,0,Bantamweight,Overturned,Punch,1,0:38,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/5ab2a4fec735e0b2
508,5495,Journey Newson,L,6,0,0,0,Bantamweight,Overturned,Punch,1,0:38,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/5ab2a4fec735e0b2
508,5494,Andre Ewell,W,80,0,0,0,Bantamweight,S-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/326b843cb2b7fd94
508,5494,Jonathan Martinez,L,66,0,0,0,Bantamweight,S-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/326b843cb2b7fd94
508,5493,Youssef Zalal,W,31,6,2,2,Featherweight,U-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/a6441acec6718f03
508,5493,Austin Lingo,L,12,1,0,1,Featherweight,U-DEC,,3,5:00,"February 08, 2020","Houston, Texas, USA","17,401",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/a6441acec6718f03
507,5492,Curtis Blaydes,W,28,0,0,0,Heavyweight,KO/TKO,Punches,2,1:06,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/037d2f426c916ffc
507,5492,Junior Dos Santos,L,7,0,0,0,Heavyweight,KO/TKO,Punches,2,1:06,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/037d2f426c916ffc
507,5491,Michael Chiesa,W,9,6,0,3,Welterweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/2ef54419defb2364
507,5491,Rafael Dos Anjos,L,14,0,0,0,Welterweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/2ef54419defb2364
507,5490,Alex Perez,W,2,1,1,1,Flyweight,SUB,Arm Triangle,1,2:33,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/7dcd5d8a44a284e5
507,5490,Jordan Espinosa,L,2,0,0,0,Flyweight,SUB,Arm Triangle,1,2:33,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/7dcd5d8a44a284e5
507,5489,Angela Hill,W,70,1,0,2,Women's Strawweight,KO/TKO,Elbows,2,4:26,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/b88b170a7fe40544
507,5489,Hannah Cifers,L,46,0,0,0,Women's Strawweight,KO/TKO,Elbows,2,4:26,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/b88b170a7fe40544
507,5488,Jamahal Hill,W,101,0,0,0,Light Heavyweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/6195d3e7c412c8a2
507,5488,Darko Stosic,L,31,6,0,4,Light Heavyweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/6195d3e7c412c8a2
507,5487,Bevon Lewis,W,36,0,0,0,Middleweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/3fd3b871e83434c5
507,5487,Dequan Townsend,L,28,0,0,0,Middleweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/3fd3b871e83434c5
507,5486,Arnold Allen,W,63,0,0,0,Featherweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/ed94cdc0f2b97e15
507,5486,Nik Lentz,L,49,0,0,0,Featherweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/ed94cdc0f2b97e15
507,5485,Justine Kish,W,62,1,0,1,Women's Flyweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/151c2bd6dfefb4b5
507,5485,Lucie Pudilova,L,29,0,0,0,Women's Flyweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/151c2bd6dfefb4b5
507,5484,Montel Jackson,W,75,11,0,3,Bantamweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/737e2781e4a7db5c
507,5484,Felipe Colares,L,7,1,3,1,Bantamweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/737e2781e4a7db5c
507,5483,Sara McMann,W,38,3,1,7,Women's Bantamweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/79161bde28636128
507,5483,Lina Lansberg,L,1,0,0,0,Women's Bantamweight,U-DEC,,3,5:00,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/79161bde28636128
507,5482,Brett Johns,W,36,6,3,4,Bantamweight,SUB,Rear Naked Choke,3,2:53,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/918c2efc59c1952e
507,5482,Tony Gravely,L,26,5,0,2,Bantamweight,SUB,Rear Naked Choke,3,2:53,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/918c2efc59c1952e
507,5481,Herbert Burns,W,7,1,1,0,Featherweight,KO/TKO,Knee,1,2:43,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/901dbd1e6463c4ba
507,5481,Nate Landwehr,L,4,0,0,0,Featherweight,KO/TKO,Knee,1,2:43,"January 25, 2020","Raleigh, North Carolina, USA","14,533",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/901dbd1e6463c4ba
506,5480,Conor McGregor,W,19,0,0,0,Welterweight,KO/TKO,Punches,1,0:40,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/eed6c9aff2234b7a
506,5480,Donald Cerrone,L,0,0,0,0,Welterweight,KO/TKO,Punches,1,0:40,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/eed6c9aff2234b7a
506,5479,Holly Holm,W,30,0,0,0,Women's Bantamweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/36032308b7e86fd0
506,5479,Raquel Pennington,L,38,1,0,0,Women's Bantamweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/36032308b7e86fd0
506,5478,Aleksei Oleinik,W,7,3,3,4,Heavyweight,SUB,Armbar,2,4:38,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/702759500d47a059
506,5478,Maurice Greene,L,13,0,0,0,Heavyweight,SUB,Armbar,2,4:38,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/702759500d47a059
506,5477,Brian Kelleher,W,7,1,1,1,Bantamweight,SUB,Guillotine Choke,1,2:49,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/4eff0432bd364a23
506,5477,Ode Osbourne,L,9,0,0,0,Bantamweight,SUB,Guillotine Choke,1,2:49,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/4eff0432bd364a23
506,5476,Diego Ferreira,W,25,3,1,4,Lightweight,SUB,Rear Naked Choke,2,1:46,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/32a8f38bd1d46e3e
506,5476,Anthony Pettis,L,22,0,0,0,Lightweight,SUB,Rear Naked Choke,2,1:46,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/32a8f38bd1d46e3e
506,5475,Roxanne Modafferi,W,19,1,0,10,Women's Flyweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/760b5b16b4931a77
506,5475,Maycee Barber,L,16,0,1,1,Women's Flyweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/760b5b16b4931a77
506,5474,Sodiq Yusuff,W,73,0,1,5,Featherweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/5868c154789648f0
506,5474,Andre Fili,L,49,3,0,0,Featherweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/5868c154789648f0
506,5473,Askar Askarov,W,73,0,0,2,Flyweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/ff467a5f06a91a0f
506,5473,Tim Elliott,L,47,3,0,1,Flyweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/ff467a5f06a91a0f
506,5472,Drew Dober,W,13,0,0,1,Lightweight,KO/TKO,Punch,1,1:10,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/63dd38f0dcc2ee88
506,5472,Nasrat Haqparast,L,7,0,0,0,Lightweight,KO/TKO,Punch,1,1:10,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/63dd38f0dcc2ee88
506,5471,Aleksa Camur,W,80,1,0,0,Light Heavyweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/6087c50c5f95a677
506,5471,Justin Ledet,L,44,0,0,0,Light Heavyweight,U-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/6087c50c5f95a677
506,5470,Sabina Mazo,W,118,0,0,0,Women's Flyweight,S-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/96fe84d051847591
506,5470,JJ Aldrich,L,58,0,0,0,Women's Flyweight,S-DEC,,3,5:00,"January 18, 2020","Las Vegas, Nevada, USA","19,040",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/96fe84d051847591
505,5469,Chan Sung Jung,W,46,0,0,1,Featherweight,KO/TKO,Punches,1,3:18,"December 21, 2019","Busan, South Korea","10,651",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/06f37329b223b451
505,5469,Frankie Edgar,L,9,0,0,0,Featherweight,KO/TKO,Punches,1,3:18,"December 21, 2019","Busan, South Korea","10,651",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/06f37329b223b451
505,5468,Volkan Oezdemir,W,63,0,0,0,Light Heavyweight,S-DEC,,3,5:00,"December 21, 2019","Busan, South Korea","10,651",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/2b8cae68963a40a9
505,5468,Aleksandar Rakic,L,75,1,1,0,Light Heavyweight,S-DEC,,3,5:00,"December 21, 2019","Busan, South Korea","10,651",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/2b8cae68963a40a9
