fight_id,event_id,date,weight_class,winner,loser,win_by,method,round,time,time_format,title_fight,fight_of_night,performance_bonus,fight_name,referee,attendance,location,event_name,url
4905,460,2018-12-01,Lightweight,Christos Giagos,Mizuto Hirota,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Steve Perceval,"8,652","Adelaide, South Australia, Australia",UFC Fight Night: Dos Santos vs. Tuivasa,http://www.ufcstats.com/fight-details/69279781a89c893e
4904,460,2018-12-01,Lightweight,Damir Ismagulov,Alex Gorgees,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Neil Swailes,"8,652","Adelaide, South Australia, Australia",UFC Fight Night: Dos Santos vs. Tuivasa,http://www.ufcstats.com/fight-details/44c60f91b4f7b23d
4903,459,2018-11-30,Welterweight,Kamaru Usman,Rafael Dos Anjos,U-DEC,,5,5:00,5 Rnd (5-5-5-5-5),False,False,True,Welterweight Bout,Yves Lavigne,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/0d077813b6164fe1
4902,459,2018-11-30,Heavyweight,Juan Espino,Justin Frazier,SUB,Armbar,1,3:36,3 Rnd + OT (5-5-5-5),True,False,True,Ultimate Fighter 28 Heavyweight Tournament Title Bout,Mark Smith,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/cc73c73e6e3412d4
4901,459,2018-11-30,Women's Featherweight,Macy Chiasson,Pannie Kianzad,SUB,Rear Naked Choke,2,2:11,3 Rnd + OT (5-5-5-5),True,False,False,Ultimate Fighter 28 Women's Featherweight Tournament Title Bout,Yves Lavigne,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/d99b2abf50e9a03e
4900,459,2018-11-30,Bantamweight,Pedro Munhoz,Bryan Caraway,KO/TKO,Kick,1,2:39,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Chris Tognoni,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/aa7d691fc6385acb
4899,459,2018-11-30,Middleweight,Edmen Shahbazyan,Darren Stewart,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Mark Smith,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/5b2835ac76f05993
4898,459,2018-11-30,Women's Flyweight,Antonina Shevchenko,Ji Yeon Kim,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Flyweight Bout,Yves Lavigne,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/c2fd3d874f558408
4897,459,2018-11-30,Featherweight,Kevin Aguilar,Rick Glenn,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Chris Tognoni,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/4e6bbc5832e55f64
4896,459,2018-11-30,Flyweight,Joseph Benavidez,Alex Perez,KO/TKO,Punches,1,4:19,3 Rnd (5-5-5),False,False,True,Flyweight Bout,Yves Lavigne,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/1785c7fb722d3007
4895,459,2018-11-30,Heavyweight,Maurice Greene,Michel Batista,SUB,Triangle Choke,1,2:14,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Mark Smith,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/86046081e767437e
4894,459,2018-11-30,Women's Featherweight,Leah Letson,Julija Stoliarenko,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Featherweight Bout,Chris Tognoni,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/6abf4f61a1e11d34
4893,459,2018-11-30,Lightweight,Roosevelt Roberts,Darrell Horcher,SUB,Guillotine Choke,1,4:50,3 Rnd (5-5-5),False,False,True,Lightweight Bout,Yves Lavigne,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/d2ef04d5f384c05a
4892,459,2018-11-30,Welterweight,Tim Means,Ricky Rainey,KO/TKO,Punches,1,1:18,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Mark Smith,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/c7df07266a9597d9
4891,459,2018-11-30,Bantamweight,Raoni Barcelos,Chris Gutierrez,SUB,Rear Naked Choke,2,4:12,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Chris Tognoni,"2,020","Las Vegas, Nevada, USA",The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/fight-details/e3f31cdd33b4ca92
4890,458,2018-11-24,Heavyweight,Francis Ngannou,Curtis Blaydes,KO/TKO,Punch,1,0:45,5 Rnd (5-5-5-5-5),False,False,True,Heavyweight Bout,Marc Goddard,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/12e12307414dafc6
4889,458,2018-11-24,Heavyweight,Alistair Overeem,Sergei Pavlovich,KO/TKO,Punches,1,4:21,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,John Sharp,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/1c43b38c1f4bdbe2
4888,458,2018-11-24,Bantamweight,Song Yadong,Vince Morales,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Marc Goddard,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/d755a29a49c9ee09
4887,458,2018-11-24,Welterweight,Jingliang Li,David Zawada,KO/TKO,Kick,3,4:07,3 Rnd (5-5-5),False,False,True,Welterweight Bout,Peter Hickmott,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/21992c366d3b4602
4886,458,2018-11-24,Welterweight,Alex Morono,Kenan Song,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Welterweight Bout,Marc Goddard,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/9e1853861f58191f
4885,458,2018-11-24,Women's Flyweight,Yanan Wu,Lauren Mueller,SUB,Armbar,1,4:00,3 Rnd (5-5-5),False,False,False,Women's Flyweight Bout,John Sharp,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/d1a93a55c8063ff3
4884,458,2018-11-24,Light Heavyweight,Rashad Coulter,Hu Yaozong,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Thomas Fan,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/438fbdd4cf27e324
4883,458,2018-11-24,Women's Strawweight,Weili Zhang,Jessica Aguilar,SUB,Armbar,1,3:41,3 Rnd (5-5-5),False,False,False,Women's Strawweight Bout,Peter Hickmott,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/a932059e61f4c25e
4882,458,2018-11-24,Bantamweight,Liu Pingyuan,Martin Day,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Marc Goddard,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/43af7c5772e8198f
4881,458,2018-11-24,Women's Strawweight,Xiaonan Yan,Syuri Kondo,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Strawweight Bout,John Sharp,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/e8093d77f566fe51
4880,458,2018-11-24,Middleweight,Kevin Holland,John Phillips,SUB,Rear Naked Choke,3,4:05,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Peter Hickmott,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/02731f017c838ad4
4879,458,2018-11-24,Bantamweight,Louis Smolka,Su Mudaerji,SUB,Armbar,2,2:07,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Thomas Fan,"10,302","Beijing, China",UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/fight-details/8c109a0c53ed9618
4878,457,2018-11-17,Welterweight,Santiago Ponzinibbio,Neil Magny,KO/TKO,Punch,4,2:36,5 Rnd (5-5-5-5-5),False,False,True,Welterweight Bout,Herb Dean,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/7e695ad026b2ec66
4877,457,2018-11-17,Featherweight,Ricardo Lamas,Darren Elkins,KO/TKO,Elbows,3,4:09,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Keith Peterson,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/f9ab603b763998f7
4876,457,2018-11-17,Light Heavyweight,Johnny Walker,Khalil Rountree Jr.,KO/TKO,Elbow,1,1:57,3 Rnd (5-5-5),False,False,True,Light Heavyweight Bout,Fernando Portella,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/51ce499611a5df68
4875,457,2018-11-17,Middleweight,Ian Heinisch,Cezar Ferreira,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Keith Peterson,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/3bde8910fabf0dd3
4874,457,2018-11-17,Bantamweight,Marlon Vera,Guido Cannetti,SUB,Rear Naked Choke,2,1:31,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Eduardo Herdy,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/b9a3b520e68f8142
4873,457,2018-11-17,Women's Strawweight,Cynthia Calvillo,Poliana Botelho,SUB,Rear Naked Choke,1,4:48,3 Rnd (5-5-5),False,False,False,Women's Strawweight Bout,Herb Dean,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/99bfad1679112591
4872,457,2018-11-17,Welterweight,Michel Prazeres,Bartosz Fabinski,SUB,Guillotine Choke,1,1:02,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Osiris Maia,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/410aca28fda60f76
4871,457,2018-11-17,Flyweight,Alexandre Pantoja,Ulka Sasaki,SUB,Rear Naked Choke,1,2:18,3 Rnd (5-5-5),False,False,False,Flyweight Bout,Herb Dean,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/961f434fe238f40e
4870,457,2018-11-17,Featherweight,Austin Arnett,Humberto Bandenay,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Keith Peterson,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/85f85003fadf7a7b
4869,457,2018-11-17,Welterweight,Laureano Staropoli,Hector Aldana,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Welterweight Bout,Fernando Portella,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/629c0eb319e01374
4868,457,2018-11-17,Lightweight,Jesus Pinedo,Devin Powell,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Osiris Maia,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/9cd172df74575fd4
4867,457,2018-11-17,Featherweight,Nad Narimani,Anderson Dos Santos,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Eduardo Herdy,"10,245","Buenos Aires, Buenos Aires, Argentina",UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/fight-details/c7bc8750e9503805
4866,456,2018-11-10,Featherweight,Yair Rodriguez,Chan Sung Jung,KO/TKO,Elbow,5,4:59,5 Rnd (5-5-5-5-5),False,True,True,Featherweight Bout,Kevin MacDonald,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/0ccd16201ac41ef8
4865,456,2018-11-10,Welterweight,Donald Cerrone,Mike Perry,SUB,Armbar,1,4:46,3 Rnd (5-5-5),False,False,True,Welterweight Bout,Keith Peterson,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/46cfd4aaa02ce202
4864,456,2018-11-10,Women's Bantamweight,Germaine de Randamie,Raquel Pennington,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Bantamweight Bout,Kevin MacDonald,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/0a667143584a2d96
4863,456,2018-11-10,Lightweight,Beneil Dariush,Thiago Moises,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Keith Peterson,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/14cf0828d6e373ab
4862,456,2018-11-10,Women's Strawweight,Maycee Barber,Hannah Cifers,KO/TKO,Punches,2,2:01,3 Rnd (5-5-5),False,False,False,Women's Strawweight Bout,Kevin MacDonald,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/17f69a241aa952fd
4861,456,2018-11-10,Lightweight,Michael Trizano,Luis Pena,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Keith Peterson,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/2c84f2cb1bb23ab8
4860,456,2018-11-10,Women's Strawweight,Ashley Yoder,Amanda Cooper,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Strawweight Bout,Tom Johnson,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/bd5efa4b53dc1642
4859,456,2018-11-10,Featherweight,Bobby Moffett,Chas Skelly,SUB,D'Arce Choke,2,2:43,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Tim Mills,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/04d37c1c206c0efd
4858,456,2018-11-10,Lightweight,Davi Ramos,John Gunther,SUB,Rear Naked Choke,1,1:57,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Tom Johnson,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/933cf2674503c63d
4857,456,2018-11-10,Lightweight,Devonte Smith,Julian Erosa,KO/TKO,Punches,1,0:46,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Tim Mills,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/79fb77a0b0294aec
4856,456,2018-11-10,Flyweight,Eric Shelton,Joseph Morales,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Flyweight Bout,Tom Johnson,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/3210723fbb018fa7
4855,456,2018-11-10,Bantamweight,Mark De La Rosa,Joby Sanchez,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Tim Mills,"11,426","Denver, Colorado, USA",UFC Fight Night: Korean Zombie vs. Rodriguez,http://www.ufcstats.com/fight-details/38abefbf24624a35
4854,455,2018-11-03,Heavyweight,Daniel Cormier,Derrick Lewis,SUB,Rear Naked Choke,2,2:14,5 Rnd (5-5-5-5-5),True,False,False,UFC Heavyweight Title Bout,Herb Dean,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/e9700d51ec2b940b
4853,455,2018-11-03,Middleweight,Jacare Souza,Chris Weidman,KO/TKO,Punches,3,2:46,3 Rnd (5-5-5),False,True,False,Middleweight Bout,Dan Miragliotta,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/c037cdc1de53de8e
4852,455,2018-11-03,Middleweight,Jared Cannonier,David Branch,KO/TKO,Punches,2,0:39,3 Rnd (5-5-5),False,False,True,Middleweight Bout,Keith Peterson,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/b4ec3e067604f90a
4851,455,2018-11-03,Middleweight,Karl Roberson,Jack Marshman,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Yves Lavigne,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/7aede55e4e47c698
4850,455,2018-11-03,Middleweight,Israel Adesanya,Derek Brunson,KO/TKO,Punches,1,4:51,3 Rnd (5-5-5),False,False,True,Middleweight Bout,Herb Dean,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/e4e1d12441b90866
4849,455,2018-11-03,Featherweight,Jordan Rinaldi,Jason Knight,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Dan Miragliotta,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/78bb2b441917848c
4848,455,2018-11-03,Women's Flyweight,Sijara Eubanks,Roxanne Modafferi,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Flyweight Bout,Keith Peterson,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/752f19e9c201ea57
4847,455,2018-11-03,Featherweight,Sheymon Moraes,Julio Arce,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Yves Lavigne,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/41be95916aef568f
4846,455,2018-11-03,Welterweight,Lyman Good,Ben Saunders,KO/TKO,Punches,1,1:32,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Herb Dean,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/b8b2cdf962cc65a0
4845,455,2018-11-03,Lightweight,Matt Frevola,Lando Vannata,M-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Dan Miragliotta,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/df9aa51f6ccdfe02
4844,455,2018-11-03,Featherweight,Shane Burgos,Kurt Holobaugh,SUB,Armbar,1,2:11,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Yves Lavigne,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/3729ff914eaede07
4843,455,2018-11-03,Heavyweight,Marcos Rogerio de Lima,Adam Wieczorek,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Dan Miragliotta,"17,011","New York City, New York, USA",UFC 230: Cormier vs. Lewis,http://www.ufcstats.com/fight-details/33116969380185a9
4842,454,2018-10-27,Light Heavyweight,Anthony Smith,Volkan Oezdemir,SUB,Rear Naked Choke,3,4:26,5 Rnd (5-5-5-5-5),False,False,True,Light Heavyweight Bout,Yves Lavigne,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/96b59d89ecac66d0
4841,454,2018-10-27,Featherweight,Michael Johnson,Artem Lobov,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Jerin Valel,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/e202f273220aa533
4840,454,2018-10-27,Light Heavyweight,Misha Cirkunov,Patrick Cummins,SUB,Arm Triangle,1,2:40,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Yves Lavigne,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/a9a770bac1261af9
4839,454,2018-10-27,Bantamweight,Andre Soukhamthath,Jonathan Martinez,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Jerin Valel,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/e1eeb61d0669ce45
4838,454,2018-10-27,Light Heavyweight,Gian Villante,Ed Herman,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Yves Lavigne,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/53d6e37063f9c404
4837,454,2018-10-27,Welterweight,Court McGee,Alex Garcia,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Jerin Valel,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/8a08b8043f83d245
4836,454,2018-10-27,Welterweight,Sean Strickland,Nordine Taleb,KO/TKO,Punch,2,3:10,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Eric Nevitt,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/6fd7f6f1deaef4e8
4835,454,2018-10-27,Lightweight,Nasrat Haqparast,Thibault Gouti,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Lightweight Bout,Barry Gallant,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/3d7ea6012fd8f786
4834,454,2018-10-27,Featherweight,Calvin Kattar,Chris Fishgold,KO/TKO,Punch,1,4:11,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Yves Lavigne,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/bd0622b184ab4f28
4833,454,2018-10-27,Women's Bantamweight,Talita Bernardo,Sarah Moras,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Bantamweight Bout,Eric Nevitt,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/8dcfa933877e3a0b
4832,454,2018-10-27,Lightweight,Don Madge,Te Edwards,KO/TKO,Kick,2,0:14,3 Rnd (5-5-5),False,False,True,Lightweight Bout,Barry Gallant,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/9d204f44a9988b93
4831,454,2018-10-27,Heavyweight,Arjan Bhullar,Marcelo Golm,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Eric Nevitt,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/4f42acd810ed5173
4830,454,2018-10-27,Lightweight,Stevie Ray,Jessin Ayari,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Barry Gallant,"6,282","Moncton, New Brunswick, Canada",UFC Fight Night: Oezdemir vs. Smith,http://www.ufcstats.com/fight-details/53bb7c4a606d60c0
4829,453,2018-10-06,Lightweight,Khabib Nurmagomedov,Conor McGregor,SUB,Neck Crank,4,3:03,5 Rnd (5-5-5-5-5),True,False,False,UFC Lightweight Title Bout,Herb Dean,"20,034","Las Vegas, Nevada, USA",UFC 229: Khabib vs. McGregor,http://www.ufcstats.com/fight-details/3eea92e7f26fb05b
