fight_id,fighter,round,kd,sig_str_landed,sig_str_attempted,signif_str_rate,total_strikes_landed,total_strikes_attempted,sub_att,pass,rev,takedown_landed,takedown_attempted,td_rate,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
634,BJ Penn,1,0,13,22,0.59,25,34,0,0,0,0,0,0.0,7,15,6,7,0,0,7,14,6,8,0,0
634,Matt Hughes,2,0,4,12,0.33,9,17,0,0,0,1,2,0.5,3,11,1,1,0,0,1,2,0,0,3,10
634,BJ Penn,2,0,2,5,0.4,22,26,2,1,1,0,0,0.0,1,3,1,2,0,0,0,3,0,0,2,2
634,Matt Hughes,3,0,24,49,0.48,61,89,0,2,0,0,0,0.0,20,45,3,3,1,1,15,34,1,2,8,13
634,BJ Penn,3,0,2,10,0.2,2,10,0,0,0,0,1,0.0,2,10,0,0,0,0,1,8,1,2,0,0
633,Mike Swick,1,0,20,44,0.45,24,48,0,1,0,1,2,0.5,7,28,7,8,6,8,14,38,6,6,0,0
633,David Loiseau,1,0,7,22,0.31,7,22,0,0,0,0,0,0.0,4,17,1,3,2,2,4,19,3,3,0,0
633,Mike Swick,2,0,4,28,0.14,23,47,0,2,0,1,2,0.5,0,21,1,3,3,4,2,24,2,4,0,0
633,David Loiseau,2,0,5,9,0.55,7,11,0,0,0,0,0,0.0,0,3,0,1,5,5,5,9,0,0,0,0
633,Mike Swick,3,0,8,21,0.38,16,30,0,1,0,1,3,0.33,5,17,1,2,2,2,1,10,5,8,2,3
633,David Loiseau,3,0,24,37,0.64,30,43,0,1,0,1,1,1.0,17,27,3,4,4,6,3,12,16,19,5,6
632,Melvin Guillard,1,1,14,29,0.48,18,33,0,0,0,3,3,1.0,12,26,1,2,1,1,5,11,1,3,8,15
632,Gabe Ruediger,1,0,7,17,0.41,26,37,0,3,0,2,11,0.18,5,15,2,2,0,0,0,7,3,5,4,5
632,Melvin Guillard,2,1,6,11,0.54,7,12,0,0,0,0,0,0.0,3,8,3,3,0,0,5,10,0,0,1,1
632,Gabe Ruediger,2,0,0,6,0.0,0,6,0,0,0,0,1,0.0,0,5,0,0,0,1,0,6,0,0,0,0
631,Rashad Evans,1,0,11,22,0.5,24,35,0,3,0,5,5,1.0,5,14,6,8,0,0,0,5,4,6,7,11
631,Jason Lambert,1,0,4,14,0.28,7,19,2,0,0,0,2,0.0,0,9,4,5,0,0,0,8,4,6,0,0
631,Rashad Evans,2,0,14,22,0.63,18,26,0,3,0,3,3,1.0,13,21,1,1,0,0,0,1,1,1,13,20
631,Jason Lambert,2,0,2,4,0.5,6,8,1,0,0,0,0,0.0,1,3,1,1,0,0,1,3,1,1,0,0
630,Joe Lauzon,1,1,9,11,0.81,9,11,0,0,0,1,1,1.0,9,11,0,0,0,0,3,4,1,1,5,6
630,Jens Pulver,1,0,0,1,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
629,Roger Huerta,1,0,24,54,0.44,36,72,0,2,0,1,2,0.5,16,43,7,9,1,2,6,24,6,9,12,21
629,Jason Dent,1,0,10,22,0.45,21,34,0,0,0,0,0,0.0,4,14,4,5,2,3,5,15,5,7,0,0
629,Roger Huerta,2,0,25,62,0.4,48,88,0,1,1,3,3,1.0,22,58,3,4,0,0,11,31,2,5,12,26
629,Jason Dent,2,0,9,21,0.42,30,52,1,0,1,0,0,0.0,9,20,0,1,0,0,6,17,1,2,2,2
629,Roger Huerta,3,0,22,58,0.37,38,79,0,4,0,2,4,0.5,18,51,3,5,1,2,10,35,1,2,11,21
629,Jason Dent,3,0,19,37,0.51,34,53,2,0,0,0,0,0.0,14,30,3,5,2,2,16,32,1,2,2,3
628,Eddie Sanchez,1,0,5,26,0.19,18,39,0,0,0,0,0,0.0,3,24,0,0,2,2,2,21,1,1,2,4
628,Mario Neto,1,0,9,18,0.5,11,20,0,1,0,1,1,1.0,4,12,0,0,5,6,4,11,4,5,1,2
628,Eddie Sanchez,2,1,5,8,0.62,5,8,0,0,0,0,0,0.0,5,8,0,0,0,0,1,4,0,0,4,4
628,Mario Neto,2,0,1,2,0.5,1,2,0,0,0,0,0,0.0,0,1,0,0,1,1,1,2,0,0,0,0
627,Jorge Gurgel,1,0,18,33,0.54,51,67,1,0,0,0,3,0.0,12,27,4,4,2,2,11,24,7,9,0,0
627,Danny Abbadi,1,0,16,31,0.51,27,43,0,0,0,0,0,0.0,14,28,2,3,0,0,9,20,4,7,3,4
627,Jorge Gurgel,2,0,22,65,0.33,32,80,0,0,0,0,1,0.0,20,63,1,1,1,1,17,46,3,6,2,13
627,Danny Abbadi,2,0,16,43,0.37,22,52,0,0,0,0,0,0.0,16,42,0,1,0,0,14,39,2,4,0,0
627,Jorge Gurgel,3,0,18,61,0.29,18,61,0,0,0,1,3,0.33,17,59,1,2,0,0,16,58,2,3,0,0
627,Danny Abbadi,3,0,24,72,0.33,30,78,0,0,0,0,0,0.0,19,67,5,5,0,0,18,63,6,9,0,0
626,Tyson Griffin,1,0,0,1,0.0,7,11,1,1,0,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0
626,David Lee,1,0,1,2,0.5,2,3,0,0,0,0,0,0.0,1,2,0,0,0,0,1,2,0,0,0,0
625,Chuck Liddell,1,2,17,25,0.68,17,25,0,0,0,0,0,0.0,15,22,2,3,0,0,8,12,0,0,9,13
625,Renato Sobral,1,0,1,9,0.11,1,9,0,0,0,0,0,0.0,0,7,0,1,1,1,1,9,0,0,0,0
624,Forrest Griffin,1,0,30,64,0.46,30,64,0,0,0,0,0,0.0,17,46,3,4,10,14,27,56,3,8,0,0
624,Stephan Bonnar,1,0,9,37,0.24,9,37,0,0,0,0,0,0.0,6,29,2,6,1,2,9,37,0,0,0,0
624,Forrest Griffin,2,0,27,71,0.38,27,71,0,0,0,0,0,0.0,17,52,2,3,8,16,25,68,2,3,0,0
624,Stephan Bonnar,2,0,16,60,0.26,16,60,0,0,0,0,0,0.0,12,53,2,3,2,4,16,60,0,0,0,0
624,Forrest Griffin,3,0,26,72,0.36,30,76,0,0,0,0,0,0.0,16,59,1,1,9,12,23,69,3,3,0,0
624,Stephan Bonnar,3,0,16,62,0.25,19,65,0,0,0,0,0,0.0,14,59,0,1,2,2,16,61,0,1,0,0
623,Nick Diaz,1,0,35,88,0.39,84,142,0,0,0,0,0,0.0,20,69,13,17,2,2,14,59,21,29,0,0
623,Josh Neer,1,0,12,28,0.42,15,31,0,0,0,0,1,0.0,5,21,4,4,3,3,5,16,7,12,0,0
623,Nick Diaz,2,0,39,105,0.37,100,177,0,0,0,2,3,0.66,29,92,9,12,1,1,21,72,17,30,1,3
623,Josh Neer,2,0,10,28,0.35,12,31,0,0,0,0,0,0.0,8,26,1,1,1,1,5,15,5,13,0,0
623,Nick Diaz,3,0,1,6,0.16,2,9,1,1,0,1,2,0.5,0,3,1,2,0,1,0,2,1,2,0,2
623,Josh Neer,3,0,3,6,0.5,6,9,0,0,0,0,1,0.0,2,5,1,1,0,0,2,5,1,1,0,0
622,Cheick Kongo,1,1,17,22,0.77,27,32,0,0,0,0,0,0.0,12,17,4,4,1,1,3,6,14,16,0,0
622,Christian Wellisch,1,0,0,5,0.0,7,12,1,2,0,1,4,0.25,0,5,0,0,0,0,0,4,0,0,0,1
621,Hermes Franca,1,0,9,17,0.52,29,38,2,0,0,1,2,0.5,2,10,2,2,5,5,8,16,1,1,0,0
621,Jamie Varner,1,0,7,45,0.15,10,48,0,0,0,1,2,0.5,3,40,1,1,3,4,0,21,1,2,6,22
621,Hermes Franca,2,0,3,8,0.37,40,46,0,0,1,0,0,0.0,2,7,1,1,0,0,1,3,1,2,1,3
621,Jamie Varner,2,0,9,44,0.2,26,61,0,4,0,4,5,0.8,9,44,0,0,0,0,0,6,0,0,9,38
621,Hermes Franca,3,0,10,21,0.47,28,41,1,0,1,0,0,0.0,9,20,1,1,0,0,5,9,4,7,1,5
621,Jamie Varner,3,0,2,17,0.11,5,20,0,0,0,4,8,0.5,2,17,0,0,0,0,1,10,0,1,1,6
620,Eric Schafer,1,0,7,10,0.7,21,24,2,3,0,0,0,0.0,2,4,1,1,4,5,4,7,1,1,2,2
620,Rob MacDonald,1,0,2,4,0.5,6,8,0,0,0,0,1,0.0,1,3,0,0,1,1,2,4,0,0,0,0
619,Wilson Gouveia,1,0,9,20,0.45,15,26,1,2,0,1,1,1.0,5,14,0,0,4,6,8,19,0,0,1,1
619,Wes Combs,1,0,10,17,0.58,10,17,0,0,0,0,0,0.0,0,6,1,1,9,10,10,17,0,0,0,0
618,David Heath,1,0,3,6,0.5,19,22,3,2,0,1,1,1.0,3,6,0,0,0,0,0,0,0,0,3,6
618,Cory Walmsley,1,0,2,2,1.0,13,13,0,0,0,0,0,0.0,1,1,1,1,0,0,1,1,1,1,0,0
617,Yushin Okami,1,0,5,23,0.21,9,27,0,2,0,1,2,0.5,4,22,0,0,1,1,4,20,0,0,1,3
617,Alan Belcher,1,0,2,32,0.06,2,32,0,0,0,0,0,0.0,1,29,0,0,1,3,2,32,0,0,0,0
617,Yushin Okami,2,0,5,17,0.29,34,48,0,5,0,2,3,0.66,3,15,0,0,2,2,2,13,0,0,3,4
617,Alan Belcher,2,0,5,16,0.31,7,18,0,0,0,0,0,0.0,3,13,0,1,2,2,5,16,0,0,0,0
617,Yushin Okami,3,0,2,7,0.28,16,22,0,1,0,2,4,0.5,2,7,0,0,0,0,1,5,0,0,1,2
617,Alan Belcher,3,0,1,7,0.14,9,16,0,0,1,0,1,0.0,1,6,0,1,0,0,0,6,1,1,0,0
616,Diego Sanchez,1,0,10,23,0.43,25,42,0,3,0,1,1,1.0,7,20,3,3,0,0,6,18,3,4,1,1
616,Karo Parisyan,1,0,17,48,0.35,29,60,0,0,0,3,4,0.75,17,48,0,0,0,0,6,23,3,6,8,19
616,Diego Sanchez,2,0,24,36,0.66,30,44,0,0,0,1,1,1.0,11,22,13,14,0,0,7,15,2,3,15,18
616,Karo Parisyan,2,0,9,21,0.42,26,41,0,1,0,4,4,1.0,9,21,0,0,0,0,8,18,0,0,1,3
616,Diego Sanchez,3,0,32,49,0.65,63,85,1,3,1,1,1,1.0,18,35,14,14,0,0,6,15,10,12,16,22
616,Karo Parisyan,3,0,10,23,0.43,23,38,0,0,0,2,2,1.0,10,23,0,0,0,0,7,15,3,6,0,2
615,Chris Leben,1,0,6,16,0.37,21,31,0,1,0,1,2,0.5,3,11,3,4,0,1,2,6,3,4,1,6
615,Jorge Santiago,1,0,4,10,0.4,8,14,0,1,0,1,1,1.0,3,8,0,0,1,2,3,8,0,0,1,2
615,Chris Leben,2,1,3,6,0.5,3,6,0,0,0,0,0,0.0,3,5,0,1,0,0,1,3,0,1,2,2
615,Jorge Santiago,2,0,2,2,1.0,2,2,0,0,0,0,0,0.0,2,2,0,0,0,0,2,2,0,0,0,0
614,Dean Lister,1,0,6,12,0.5,17,24,0,3,0,3,6,0.5,4,8,0,1,2,3,2,5,1,2,3,5
614,Yuki Sasaki,1,0,3,9,0.33,3,9,0,0,0,0,0,0.0,0,5,2,3,1,1,3,9,0,0,0,0
614,Dean Lister,2,0,10,16,0.62,32,38,2,1,1,0,2,0.0,8,14,1,1,1,1,4,7,1,4,5,5
614,Yuki Sasaki,2,0,12,30,0.4,17,35,0,0,0,0,0,0.0,11,29,0,0,1,1,10,22,2,8,0,0
614,Dean Lister,3,0,8,23,0.34,8,24,0,0,0,2,9,0.22,7,22,1,1,0,0,7,20,1,3,0,0
614,Yuki Sasaki,3,0,11,27,0.4,12,28,0,0,0,0,0,0.0,8,23,0,1,3,3,9,25,2,2,0,0
613,Josh Koscheck,1,1,23,30,0.76,31,38,1,2,0,1,1,1.0,22,29,0,0,1,1,3,6,0,0,20,24
613,Jonathan Goulet,1,0,1,2,0.5,1,2,0,0,0,0,1,0.0,0,1,1,1,0,0,1,2,0,0,0,0
612,Martin Kampmann,1,0,19,26,0.73,28,37,1,3,0,1,1,1.0,19,26,0,0,0,0,3,6,1,2,15,18
612,Crafton Wallace,1,0,1,9,0.11,1,9,0,0,0,0,0,0.0,0,7,0,0,1,2,1,9,0,0,0,0
611,Joe Riggs,1,0,1,4,0.25,1,4,1,2,0,1,1,1.0,1,4,0,0,0,0,1,4,0,0,0,0
611,Jason Von Flue,1,0,0,2,0.0,9,11,0,0,1,0,0,0.0,0,2,0,0,0,0,0,2,0,0,0,0
610,Jake O'Brien,1,0,8,20,0.4,59,75,0,0,0,2,2,1.0,8,20,0,0,0,0,0,3,0,0,8,17
610,Kristof Midoux,1,0,2,10,0.2,2,10,0,0,0,0,0,0.0,2,10,0,0,0,0,0,8,2,2,0,0
610,Jake O'Brien,2,0,17,32,0.53,26,41,0,0,0,1,1,1.0,17,32,0,0,0,0,0,0,0,0,17,32
610,Kristof Midoux,2,0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
609,Forrest Petz,1,2,17,30,0.56,46,61,0,0,0,1,1,1.0,11,23,6,7,0,0,5,11,4,5,8,14
609,Sammy Morgan,1,0,2,11,0.18,21,32,0,0,0,0,2,0.0,1,10,0,0,1,1,1,6,1,5,0,0
609,Forrest Petz,2,2,16,25,0.64,29,41,0,2,0,3,3,1.0,7,16,8,8,1,1,10,18,5,6,1,1
609,Sammy Morgan,2,0,2,17,0.11,23,38,0,0,0,0,3,0.0,0,14,2,3,0,0,2,11,0,6,0,0
609,Forrest Petz,3,1,12,28,0.42,27,47,0,1,0,2,2,1.0,9,25,3,3,0,0,6,18,1,1,5,9
609,Sammy Morgan,3,0,4,16,0.25,14,28,1,0,0,0,2,0.0,2,14,2,2,0,0,4,15,0,1,0,0
608,Anthony Torres,1,0,11,23,0.47,35,48,1,1,0,0,0,0.0,10,22,1,1,0,0,5,14,3,6,3,3
608,Pat Healy,1,0,13,26,0.5,20,33,0,0,0,0,1,0.0,8,21,3,3,2,2,9,21,4,5,0,0
607,Tim Sylvia,1,0,22,44,0.5,24,46,0,0,0,0,0,0.0,8,29,5,6,9,9,14,34,8,10,0,0
607,Andrei Arlovski,1,0,19,54,0.35,21,57,0,0,0,0,1,0.0,7,39,1,3,11,12,18,50,1,4,0,0
607,Tim Sylvia,2,0,23,54,0.42,23,54,0,0,0,0,0,0.0,16,46,2,3,5,5,22,53,1,1,0,0
607,Andrei Arlovski,2,0,14,58,0.24,14,58,0,0,0,0,0,0.0,9,53,1,1,4,4,13,57,1,1,0,0
607,Tim Sylvia,3,0,14,43,0.32,14,43,0,0,0,0,0,0.0,12,40,0,0,2,3,14,43,0,0,0,0
607,Andrei Arlovski,3,0,11,65,0.16,11,65,0,0,0,0,0,0.0,7,59,3,5,1,1,11,65,0,0,0,0
607,Tim Sylvia,4,0,14,60,0.23,14,60,0,0,0,0,0,0.0,12,58,0,0,2,2,14,60,0,0,0,0
607,Andrei Arlovski,4,0,10,73,0.13,10,73,0,0,0,0,0,0.0,6,67,3,5,1,1,10,73,0,0,0,0
607,Tim Sylvia,5,0,24,62,0.38,24,62,0,0,0,0,0,0.0,20,57,0,0,4,5,24,62,0,0,0,0
607,Andrei Arlovski,5,0,12,77,0.15,12,77,0,0,0,0,0,0.0,10,73,0,2,2,2,12,77,0,0,0,0
606,Joshua Burkman,1,1,14,39,0.35,20,45,0,1,0,1,2,0.5,9,33,2,3,3,3,8,26,5,11,1,2
606,Josh Neer,1,0,7,11,0.63,11,15,0,0,1,0,0,0.0,5,9,1,1,1,1,4,8,2,2,1,1
606,Joshua Burkman,2,0,13,26,0.5,18,31,0,0,0,1,3,0.33,7,19,5,6,1,1,3,10,10,16,0,0
606,Josh Neer,2,0,7,19,0.36,16,28,0,0,0,1,2,0.5,7,18,0,1,0,0,0,6,3,7,4,6
606,Joshua Burkman,3,0,8,23,0.34,22,37,0,0,0,2,2,1.0,6,20,2,3,0,0,3,14,1,1,4,8
606,Josh Neer,3,0,5,9,0.55,15,21,1,0,0,0,1,0.0,5,9,0,0,0,0,3,7,0,0,2,2
605,Tito Ortiz,1,0,11,11,1.0,22,23,0,0,0,1,3,0.33,10,10,1,1,0,0,0,0,3,3,8,8
605,Ken Shamrock,1,0,0,3,0.0,3,6,0,0,0,0,0,0.0,0,3,0,0,0,0,0,3,0,0,0,0
604,Frank Mir,1,0,23,30,0.76,48,55,0,2,0,1,1,1.0,7,14,14,14,2,2,4,5,10,10,9,15
604,Dan Christison,1,0,18,30,0.6,26,38,1,0,0,0,0,0.0,7,17,4,6,7,7,9,19,9,11,0,0
604,Frank Mir,2,0,10,15,0.66,18,25,0,0,0,1,3,0.33,1,4,8,10,1,1,1,5,9,10,0,0
604,Dan Christison,2,0,21,42,0.5,39,62,0,0,0,0,0,0.0,14,33,1,3,6,6,9,19,9,20,3,3
604,Frank Mir,3,0,20,44,0.45,45,72,0,2,0,1,2,0.5,11,35,8,8,1,1,2,4,6,6,12,34
604,Dan Christison,3,0,9,13,0.69,19,23,0,0,0,0,0,0.0,5,9,3,3,1,1,4,8,2,2,3,3
603,Joe Stevenson,1,0,8,20,0.4,9,21,1,1,0,2,5,0.4,7,18,0,1,1,1,1,10,0,1,7,9
603,Yves Edwards,1,1,10,30,0.33,19,39,2,0,0,0,0,0.0,7,27,2,2,1,1,7,23,1,1,2,6
603,Joe Stevenson,2,0,20,37,0.54,67,88,0,0,0,1,1,1.0,20,37,0,0,0,0,2,6,1,1,17,30
603,Yves Edwards,2,0,8,22,0.36,10,24,0,0,0,0,0,0.0,6,19,2,3,0,0,8,22,0,0,0,0
602,Hermes Franca,1,0,14,38,0.36,32,56,0,0,0,1,5,0.2,6,30,4,4,4,4,10,32,4,6,0,0
602,Joe Jordan,1,0,15,40,0.37,19,44,0,0,0,0,0,0.0,5,29,0,1,10,10,8,31,5,5,2,4
602,Hermes Franca,2,0,32,71,0.45,38,77,0,0,0,1,3,0.33,27,65,4,4,1,2,28,64,3,5,1,2
602,Joe Jordan,2,0,5,36,0.13,12,43,0,0,0,0,0,0.0,1,31,0,0,4,5,4,34,1,2,0,0
602,Hermes Franca,3,0,0,4,0.0,1,5,1,2,0,1,1,1.0,0,4,0,0,0,0,0,4,0,0,0,0
602,Joe Jordan,3,0,0,2,0.0,0,2,0,0,0,0,0,0.0,0,2,0,0,0,0,0,2,0,0,0,0
601,Jeff Monson,1,1,18,26,0.69,25,33,0,0,1,0,2,0.0,14,22,2,2,2,2,1,4,9,13,8,9
601,Anthony Perosh,1,0,8,17,0.47,10,19,0,0,0,0,0,0.0,3,12,3,3,2,2,4,12,4,5,0,0
600,Cheick Kongo,1,0,24,28,0.85,33,37,0,0,0,1,1,1.0,15,19,7,7,2,2,1,2,20,22,3,4
600,Gilbert Aldana,1,0,6,8,0.75,20,23,0,2,0,2,3,0.66,5,7,1,1,0,0,0,0,0,0,6,8
599,Drew Fickett,1,0,11,21,0.52,26,38,0,0,0,0,0,0.0,7,17,3,3,1,1,7,16,2,3,2,2
599,Kurt Pellegrino,1,0,16,33,0.48,51,70,0,1,0,2,4,0.5,10,25,5,6,1,2,3,15,3,7,10,11
599,Drew Fickett,2,0,6,11,0.54,40,48,1,0,0,1,1,1.0,4,9,1,1,1,1,1,4,1,1,4,6
599,Kurt Pellegrino,2,0,7,10,0.7,29,36,0,0,0,2,4,0.5,1,4,5,5,1,1,0,1,4,4,3,5
599,Drew Fickett,3,0,1,3,0.33,4,6,1,1,1,0,0,0.0,0,2,0,0,1,1,1,3,0,0,0,0
599,Kurt Pellegrino,3,0,2,4,0.5,4,8,0,2,0,1,1,1.0,2,4,0,0,0,0,2,3,0,0,0,1
598,Jonathan Goulet,1,0,7,17,0.41,30,43,0,4,0,3,5,0.6,5,14,1,1,1,2,2,4,0,0,5,13
598,Luke Cummo,1,0,3,5,0.6,3,5,0,0,0,0,0,0.0,2,4,1,1,0,0,2,4,1,1,0,0
598,Jonathan Goulet,2,0,9,10,0.9,25,28,0,4,0,1,1,1.0,7,8,2,2,0,0,0,0,0,0,9,10
598,Luke Cummo,2,2,8,12,0.66,15,20,1,1,0,0,0,0.0,6,10,1,1,1,1,3,3,2,4,3,5
598,Jonathan Goulet,3,0,2,7,0.28,10,16,0,3,1,2,3,0.66,2,6,0,1,0,0,0,1,0,0,2,6
598,Luke Cummo,3,0,2,4,0.5,12,15,2,2,0,0,0,0.0,1,3,1,1,0,0,1,2,1,1,0,1
597,Anderson Silva,1,2,17,20,0.85,17,20,0,0,0,0,0,0.0,17,20,0,0,0,0,13,14,1,1,3,5
597,Chris Leben,1,0,1,8,0.12,1,8,0,0,0,0,0,0.0,1,8,0,0,0,0,1,8,0,0,0,0
596,Rashad Evans,1,0,7,17,0.41,13,23,0,1,0,4,5,0.8,7,17,0,0,0,0,2,7,0,0,5,10
596,Stephan Bonnar,1,0,2,11,0.18,15,24,0,0,0,0,0,0.0,0,7,1,2,1,2,2,11,0,0,0,0
596,Rashad Evans,2,0,6,11,0.54,14,19,0,0,0,2,6,0.33,2,7,4,4,0,0,1,5,1,1,4,5
596,Stephan Bonnar,2,0,7,19,0.36,16,28,0,0,0,0,0,0.0,5,16,2,3,0,0,3,14,3,4,1,1
596,Rashad Evans,3,0,4,9,0.44,21,26,0,1,0,1,1,1.0,3,8,1,1,0,0,0,0,0,0,4,9
596,Stephan Bonnar,3,0,3,6,0.5,21,26,2,0,0,0,0,0.0,2,5,1,1,0,0,2,5,0,0,1,1
595,Mark Hominick,1,0,15,50,0.3,15,50,0,0,0,0,0,0.0,8,42,6,7,1,1,15,50,0,0,0,0
595,Jorge Gurgel,1,0,9,70,0.12,9,70,0,0,0,0,2,0.0,6,65,1,2,2,3,9,70,0,0,0,0
595,Mark Hominick,2,0,14,44,0.31,14,44,0,0,0,0,0,0.0,8,38,4,4,2,2,14,44,0,0,0,0
595,Jorge Gurgel,2,0,9,65,0.13,9,65,0,0,0,0,3,0.0,3,57,0,1,6,7,9,65,0,0,0,0
595,Mark Hominick,3,0,14,64,0.21,14,64,0,0,0,0,0,0.0,10,55,4,8,0,1,14,64,0,0,0,0
595,Jorge Gurgel,3,0,18,76,0.23,18,76,0,0,0,0,0,0.0,5,56,0,2,13,18,18,76,0,0,0,0
594,Josh Koscheck,1,0,16,27,0.59,27,40,1,2,1,0,0,0.0,14,24,2,3,0,0,3,6,0,0,13,21
594,Dave Menne,1,0,3,14,0.21,5,16,0,0,0,1,1,1.0,1,8,0,0,2,6,2,13,1,1,0,0
594,Josh Koscheck,2,0,23,32,0.71,32,42,0,1,0,3,5,0.6,9,17,14,15,0,0,3,11,0,0,20,21
594,Dave Menne,2,0,9,17,0.52,14,22,3,0,1,0,0,0.0,3,10,0,1,6,6,7,14,1,1,1,2
594,Josh Koscheck,3,0,6,9,0.66,36,45,0,5,0,1,2,0.5,6,9,0,0,0,0,0,1,0,1,6,7
594,Dave Menne,3,0,1,3,0.33,2,4,2,0,0,0,0,0.0,0,2,1,1,0,0,1,2,0,1,0,0
593,Jason Lambert,1,0,44,59,0.74,80,99,1,2,0,0,0,0.0,31,45,9,10,4,4,0,0,8,9,36,50
593,Branden Lee Hinkle,1,0,4,6,0.66,5,7,0,0,0,3,5,0.6,0,1,3,4,1,1,0,0,4,6,0,0
592,Jon Fitch,1,0,27,42,0.64,47,64,0,2,0,1,1,1.0,20,34,6,6,1,2,0,1,3,3,24,38
592,Thiago Alves,1,0,1,1,1.0,1,1,3,0,0,1,1,1.0,0,0,0,0,1,1,1,1,0,0,0,0
592,Jon Fitch,2,1,24,30,0.8,57,65,2,3,0,2,3,0.66,23,29,0,0,1,1,1,2,4,4,19,24
592,Thiago Alves,2,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
591,Rob MacDonald,1,0,10,17,0.58,14,23,3,3,0,4,4,1.0,9,16,0,0,1,1,1,4,0,0,9,13
591,Kristian Rothaermel,1,0,3,6,0.5,16,19,0,0,0,0,3,0.0,1,3,0,1,2,2,2,4,1,2,0,0
590,Jorge Santiago,1,1,9,15,0.6,14,20,0,1,0,1,1,1.0,8,14,1,1,0,0,1,2,3,3,5,10
590,Justin Levens,1,0,0,6,0.0,1,7,0,0,0,0,1,0.0,0,5,0,1,0,0,0,4,0,2,0,0
589,Kenny Florian,1,0,5,8,0.62,19,22,1,3,0,1,2,0.5,5,8,0,0,0,0,0,0,0,0,5,8
589,Sam Stout,1,0,0,4,0.0,0,4,0,0,0,0,0,0.0,0,4,0,0,0,0,0,4,0,0,0,0
588,Michael Bisping,1,1,22,29,0.75,27,34,1,4,0,2,3,0.66,11,17,10,10,1,2,6,11,12,13,4,5
588,Josh Haynes,1,0,6,16,0.37,13,23,0,0,1,0,1,0.0,3,13,3,3,0,0,2,9,4,7,0,0
588,Michael Bisping,2,1,19,32,0.59,25,38,3,4,0,2,2,1.0,14,26,3,4,2,2,3,6,7,13,9,13
588,Josh Haynes,2,0,2,6,0.33,3,7,0,0,0,0,0,0.0,2,6,0,0,0,0,1,3,1,1,0,2
587,Kendall Grove,1,0,4,5,0.8,12,14,1,0,0,0,0,0.0,2,3,2,2,0,0,1,1,3,4,0,0
587,Ed Herman,1,0,18,31,0.58,31,45,0,2,0,2,4,0.5,8,20,10,11,0,0,0,2,2,2,16,27
587,Kendall Grove,2,0,10,15,0.66,21,26,2,1,1,0,0,0.0,5,10,5,5,0,0,1,3,2,2,7,10
587,Ed Herman,2,0,3,8,0.37,14,20,1,0,1,1,2,0.5,2,6,1,2,0,0,0,3,0,0,3,5
587,Kendall Grove,3,0,11,19,0.57,13,21,3,1,1,0,0,0.0,5,12,3,3,3,4,3,8,6,8,2,3
587,Ed Herman,3,0,12,18,0.66,23,29,1,2,0,2,4,0.5,10,16,2,2,0,0,3,8,0,1,9,9
586,Keith Jardine,1,0,3,34,0.08,6,37,0,0,0,0,0,0.0,1,29,1,2,1,3,3,32,0,2,0,0
586,Wilson Gouveia,1,0,21,36,0.58,21,36,0,0,0,1,2,0.5,7,21,0,0,14,15,21,34,0,2,0,0
586,Keith Jardine,2,0,28,71,0.39,28,71,0,0,0,0,0,0.0,15,58,1,1,12,12,27,67,1,4,0,0
586,Wilson Gouveia,2,0,9,31,0.29,12,34,0,1,0,0,0,0.0,4,25,0,0,5,6,7,28,0,1,2,2
586,Keith Jardine,3,0,36,100,0.36,37,102,0,0,0,1,1,1.0,25,88,2,2,9,10,31,87,0,0,5,13
586,Wilson Gouveia,3,0,18,48,0.37,18,48,0,0,0,0,0,0.0,10,39,1,1,7,8,18,48,0,0,0,0
585,Rory Singer,1,0,2,4,0.5,2,4,1,0,0,0,0,0.0,1,3,1,1,0,0,2,4,0,0,0,0
585,Ross Pointon,1,1,4,20,0.2,7,23,0,0,0,0,0,0.0,4,19,0,0,0,1,4,18,0,0,0,2
584,Kalib Starnes,1,0,21,29,0.72,25,33,1,3,0,1,2,0.5,10,17,11,12,0,0,2,5,5,5,14,19
584,Danny Abbadi,1,0,3,9,0.33,6,12,0,0,0,0,0,0.0,2,8,1,1,0,0,1,5,2,4,0,0
583,Luigi Fioravanti,1,1,11,31,0.35,19,41,0,1,1,1,1,1.0,7,22,3,7,1,2,4,12,5,17,2,2
583,Solomon Hutcherson,1,0,11,28,0.39,25,44,0,1,1,1,1,1.0,5,18,5,9,1,1,5,17,6,11,0,0
582,Matt Hamill,1,0,33,48,0.68,93,117,0,0,0,1,1,1.0,30,45,1,1,2,2,9,18,16,19,8,11
582,Jesse Forbes,1,0,9,21,0.42,16,28,0,0,0,0,0,0.0,4,15,3,4,2,2,8,19,1,2,0,0
581,Mike Nickels,1,0,22,37,0.59,41,56,1,1,0,3,3,1.0,12,23,10,14,0,0,1,4,8,14,13,19
